<CHAPTER	NN	<CHAPTER
that	IN	that
in	IN	in
order	NN	order
to	TO	to
attain	VB	attain
this	DT	this
goal	NN	goal
,	,	,
rural	JJ	rural
areas	NNS	area
need	VBP	need
to	TO	to
see	VB	see
the	DT	the
creation	NN	creation
of	IN	of
new	JJ	new
jobs	NNS	job
,	,	,
which	WDT	which
are	VBP	be
no	RB	no
longer	RB	longer
solely	RB	solely
connected	VBN	connect
with	IN	with
agriculture	NN	agriculture
,	,	,
in	IN	in
the	DT	the
traditional	JJ	traditional
sense	NN	sense
-	:	-
although	IN	although
this	DT	this
sector	NN	sector
is	VBZ	be
important	JJ	important
for	IN	for
the	DT	the
protection	NN	protection
of	IN	of
the	DT	the
environment	NN	environment
and	CC	and
the	DT	the
preservation	NN	preservation
of	IN	of
biodiversity	NN	biodiversity
-	:	-
but	CC	but
also	RB	also
,	,	,
for	IN	for
instance	NN	instance
,	,	,
in	IN	in
rural	JJ	rural
tourism	NN	tourism
,	,	,
sport	NN	sport
and	CC	and
cultural	JJ	cultural
activities	NNS	activity
,	,	,
environmental	JJ	environmental
projects	NNS	project
,	,	,
SMEs	NNP	SME
,	,	,
services	NNS	service
,	,	,
and	CC	and
so	RB	so
on	RB	on
.	.	.

<P>	IN	<unknown>
A	DT	a
genuine	JJ	genuine
flaw	NN	flaw
in	IN	in
the	DT	the
guidelines	NNS	guideline
are	VBP	be
specific	JJ	specific
guidelines	NNS	guideline
for	IN	for
the	DT	the
orchestration	NN	orchestration
of	IN	of
coordination	NN	coordination
between	IN	between
the	DT	the
ESF	NNP	ESF
and	CC	and
employment	NN	employment
strategy	NN	strategy
.	.	.

The	DT	the
fact	NN	fact
that	IN	that
this	DT	this
coordination	NN	coordination
is	VBZ	be
being	VBG	be
put	VBN	put
into	IN	into
effect	NN	effect
for	IN	for
the	DT	the
first	JJ	first
time	NN	time
during	IN	during
the	DT	the
2000-2006	CD	2000-2006
programme	NN	programme
period	NN	period
implies	VBZ	imply
that	IN	that
the	DT	the
Member	NNP	Member
States	NNPS	States
really	RB	really
do	VBP	do
need	VB	need
"	$	"
guidelines	NNS	guideline
"	UH	"
.	.	.

I	PRP	i
must	MD	must
also	RB	also
stress	VB	stress
that	IN	that
once	RB	once
again	RB	again
the	DT	the
Commission	NNP	Commission
is	VBZ	be
,	,	,
in	IN	in
fact	NN	fact
,	,	,
skirting	VBG	skirt
the	DT	the
issue	NN	issue
of	IN	of
practical	JJ	practical
action	NN	action
on	IN	on
equal	JJ	equal
opportunities	NNS	opportunity
.	.	.

In	IN	in
conclusion	NN	conclusion
,	,	,
the	DT	the
document	NN	document
is	VBZ	be
not	RB	not
particularly	RB	particularly
satisfactory	JJ	satisfactory
,	,	,
and	CC	and
in	IN	in
some	DT	some
aspects	NNS	aspect
is	VBZ	be
disappointing	JJ	disappointing
.	.	.

<P>	NNP	<unknown>
Berend	NNP	Berend
Report	NNP	Report
(	(	(
A5-0107/1999	CD	A5-0107/1999
)	)	)
<SPEAKER	NNP	<SPEAKER
ID=81	NNP	<unknown>
LANGUAGE="PT	NNP	<unknown>
"	NNP	"
NAME="Miranda">	NNP	<unknown>
.	.	.

(	(	(
PT	NN	PT
)	)	)
We	PRP	we
basically	RB	basically
agree	VBP	agree
with	IN	with
the	DT	the
assessment	NN	assessment
and	CC	and
the	DT	the
thoughts	NNS	thought
put	VBD	put
forward	RB	forward
by	IN	by
the	DT	the
rapporteur	NN	rapporteur
concerning	VBG	concern
the	DT	the
sixth	JJ	sixth
periodic	JJ	periodic
report	NN	report
on	IN	on
the	DT	the
social	JJ	social
and	CC	and
economic	JJ	economic
situation	NN	situation
and	CC	and
development	NN	development
of	IN	of
the	DT	the
regions	NNS	region
of	IN	of
the	DT	the
European	NNP	European
Union	NNP	Union
.	.	.

We	PRP	we
shall	MD	shall
therefore	RB	therefore
confine	VB	confine
ourselves	PRP	<unknown>
to	TO	to
highlighting	VBG	highlight
a	DT	a
few	JJ	few
issues	NNS	issue
.	.	.

<P>	NNP	<unknown>
Firstly	RB	firstly
,	,	,
and	CC	and
as	IN	as
the	DT	the
Commission	NNP	Commission
itself	PRP	itself
states	VBZ	state
,	,	,
it	PRP	it
must	MD	must
be	VB	be
understood	VBN	understand
that	IN	that
the	DT	the
great	JJ	great
improvement	NN	improvement
seen	VBN	see
by	IN	by
some	DT	some
of	IN	of
the	DT	the
poorest	JJS	poor
regions	NNS	region
in	IN	in
their	PRP$	<unknown>
per	IN	per
capita	NN	capita
GDP	NNP	GDP
between	IN	between
1991	CD	1991
and	CC	and
1996	CD	1996
was	VBD	be
largely	RB	largely
due	JJ	due
to	TO	to
the	DT	the
inclusion	NN	inclusion
of	IN	of
the	DT	the
new	JJ	new
German	NNP	German
Länder	NNP	Länder
in	IN	in
calculating	VBG	calculate
the	DT	the
Community	NNP	Community
average	NN	average
from	IN	from
1991	CD	1991
onwards	RB	onwards
.	.	.

This	DT	this
obviously	RB	obviously
caused	VBD	cause
a	DT	a
slight	JJ	slight
reduction	NN	reduction
in	IN	in
the	DT	the
Union	NNP	Union
'	''	'
s	NNS	s
per	IN	per
capita	NN	capita
GDP	NNP	GDP
level	NN	level
.	.	.

<P>	VBP	<unknown>
We	PRP	we
also	RB	also
feel	VBP	feel
that	IN	that
it	PRP	it
is	VBZ	be
particularly	RB	particularly
important	JJ	important
to	TO	to
state	VB	state
that	IN	that
the	DT	the
recovery	NN	recovery
seen	VBN	see
in	IN	in
some	DT	some
regions	NNS	region
-	:	-
where	WRB	where
it	PRP	it
did	VBD	do
actually	RB	actually
take	VB	take
place	NN	place
-	:	-
was	VBD	be
accompanied	VBN	accompany
only	RB	only
to	TO	to
a	DT	a
limited	VBN	limit
extent	NN	extent
by	IN	by
growth	NN	growth
in	IN	in
employment	NN	employment
.	.	.

This	DT	this
consequently	RB	consequently
imposes	VBZ	impose
the	DT	the
need	NN	need
for	IN	for
new	JJ	new
development	NN	development
strategies	NNS	strategy
,	,	,
with	IN	with
a	DT	a
considerably	RB	considerably
greater	JJR	great
level	NN	level
of	IN	of
attention	NN	attention
needing	VBG	need
to	TO	to
be	VB	be
paid	VBN	pay
to	TO	to
this	DT	this
area	NN	area
.	.	.

This	DT	this
situation	NN	situation
shows	VBZ	show
that	IN	that
it	PRP	it
would	MD	would
be	VB	be
a	DT	a
mistake	NN	mistake
to	TO	to
leave	VB	leave
adopting	VBG	adopt
measures	NNS	measure
for	IN	for
promoting	VBG	promote
employment	NN	employment
to	TO	to
the	DT	the
exclusive	JJ	exclusive
internal	JJ	internal
control	NN	control
of	IN	of
the	DT	the
Member	NNP	Member
States	NNPS	States
,	,	,
which	WDT	which
is	VBZ	be
what	WP	what
the	DT	the
report	NN	report
proposes	VBZ	propose
.	.	.

<P>	NNP	<unknown>
Finally	RB	finally
,	,	,
but	CC	but
no	DT	no
less	RBR	less
importantly	RB	importantly
,	,	,
I	PRP	i
would	MD	would
like	VB	like
to	TO	to
refer	VB	refer
to	TO	to
the	DT	the
rapporteur	NN	rapporteur
'	''	'
s	POS	s
proposal	NN	proposal
that	IN	that
,	,	,
in	IN	in
future	NN	future
,	,	,
this	DT	this
type	NN	type
of	IN	of
report	NN	report
should	MD	should
also	RB	also
include	VB	include
,	,	,
amongst	IN	amongst
other	JJ	other
issues	NNS	issue
,	,	,
an	DT	an
analysis	NN	analysis
of	IN	of
the	DT	the
way	NN	way
cohesion	NN	cohesion
is	VBZ	be
developing	VBG	develop
between	IN	between
the	DT	the
regions	NNS	region
within	IN	within
each	DT	each
State	NNP	State
.	.	.

The	DT	the
huge	JJ	huge
variety	NN	variety
of	IN	of
situations	NNS	situation
and	CC	and
the	DT	the
varying	VBG	vary
development	NN	development
seen	VBN	see
from	IN	from
region	NN	region
to	TO	to
region	NN	region
within	IN	within
the	DT	the
same	JJ	same
State	NNP	State
mean	NN	mean
that	IN	that
there	EX	there
is	VBZ	be
a	DT	a
need	NN	need
for	IN	for
an	DT	an
in-depth	JJ	in-depth
assessment	NN	assessment
of	IN	of
this	DT	this
issue	NN	issue
.	.	.

This	DT	this
kind	NN	kind
of	IN	of
assessment	NN	assessment
would	MD	would
enable	VB	enable
us	PRP	us
to	TO	to
allow	VB	allow
and	CC	and
guarantee	VB	guarantee
corrections	NNS	correction
to	TO	to
regional	JJ	regional
(	(	(
and	CC	and
other	JJ	other
)	)	)
policies	NNS	policy
with	IN	with
a	DT	a
view	NN	view
also	RB	also
to	TO	to
guaranteeing	VBG	guarantee
internal	JJ	internal
cohesion	NN	cohesion
within	IN	within
each	DT	each
Member	NNP	Member
State	NNP	State
.	.	.

<SPEAKER	NN	<unknown>
ID=82	NN	<unknown>
LANGUAGE="FR	NNP	<unknown>
"	NNP	"
NAME="Thomas-Mauro">	NNP	<unknown>
.	.	.

(	(	(
FR	NNP	FR
)	)	)
The	DT	the
Berend	NNP	Berend
report	NN	report
gives	VBZ	give
us	PRP	us
an	DT	an
interesting	JJ	interesting
analysis	NN	analysis
of	IN	of
the	DT	the
situation	NN	situation
and	CC	and
economic	JJ	economic
development	NN	development
of	IN	of
the	DT	the
regions	NNS	region
of	IN	of
the	DT	the
European	NNP	European
Union	NNP	Union
.	.	.

Nonetheless	RB	nonetheless
,	,	,
the	DT	the
French	JJ	French
members	NNS	member
of	IN	of
the	DT	the
Union	NNP	Union
for	IN	for
a	DT	a
Europe	NNP	Europe
of	IN	of
Nations	NNPS	Nations
Group	NNP	Group
feels	VBZ	feel
it	PRP	it
cannot	NN	cannot
approve	VBP	approve
some	DT	some
of	IN	of
the	DT	the
statements	NNS	statement
made	VBN	make
therein	RB	therein
.	.	.

Paragraph	NNP	Paragraph
26	CD	@card@
,	,	,
for	IN	for
example	NN	example
,	,	,
"	``	"
Draws	VBZ	draw
attention	NN	attention
to	TO	to
the	DT	the
special	JJ	special
need	NN	need
to	TO	to
consolidate	VB	consolidate
the	DT	the
budget	NN	budget
as	IN	as
a	DT	a
prerequisite	NN	prerequisite
for	IN	for
the	DT	the
success	NN	success
of	IN	of
economic	JJ	economic
and	CC	and
monetary	JJ	monetary
union	NN	union
and	CC	and
the	DT	the
enlargement	NN	enlargement
of	IN	of
the	DT	the
Union	NNP	Union
"	NNP	"
.	.	.

<P>	NNP	<unknown>
At	IN	at
a	DT	a
time	NN	time
when	WRB	when
,	,	,
in	IN	in
order	NN	order
to	TO	to
fulfil	VB	fulfil
the	DT	the
convergence	NN	convergence
criteria	NNS	criterion
,	,	,
Member	NNP	Member
States	NNPS	States
are	VBP	be
forced	VBN	force
to	TO	to
undergo	VB	undergo
a	DT	a
strict	JJ	strict
budgetary	JJ	budgetary
slimming	NN	slimming
regime	NN	regime
,	,	,
one	NN	one
that	WDT	that
would	MD	would
be	VB	be
perfectly	RB	perfectly
justified	VBN	justify
if	IN	if
they	PRP	they
undertook	VBD	undertake
it	PRP	it
of	IN	of
their	PRP$	<unknown>
own	JJ	own
initiative	NN	initiative
,	,	,
the	DT	the
federalists	NNS	federalist
are	VBP	be
displaying	VBG	display
an	DT	an
astonishing	JJ	astonishing
pecuniary	JJ	pecuniary
gluttony	NN	gluttony
.	.	.

As	IN	as
an	DT	an
admission	NN	admission
of	IN	of
the	DT	the
failure	NN	failure
of	IN	of
the	DT	the
cohesion	NN	cohesion
policy	NN	policy
and	CC	and
EMU	NNP	EMU
,	,	,
the	DT	the
lack	NN	lack
of	IN	of
results	NNS	result
is	VBZ	be
put	VBN	put
down	RP	down
to	TO	to
the	DT	the
lack	NN	lack
of	IN	of
money	NN	money
,	,	,
with	IN	with
everyone	NN	everyone
competing	VBG	compete
in	IN	in
eloquence	NN	eloquence
to	TO	to
demand	VB	demand
more	JJR	more
and	CC	and
more	JJR	more
appropriations	NNS	appropriation
without	IN	without
anyone	NN	anyone
asking	VBG	ask
questions	NNS	question
about	IN	about
the	DT	the
effectiveness	NN	effectiveness
of	IN	of
the	DT	the
money	NN	money
spent	VBN	spend
.	.	.

What	WP	what
can	MD	can
one	PRP	one
say	VB	say
about	IN	about
a	DT	a
budgetary	JJ	budgetary
procedure	NN	procedure
which	WDT	which
involves	VBZ	involve
setting	VBG	set
objectives	NNS	objective
for	IN	for
expenditure	NN	expenditure
rather	RB	rather
than	IN	than
a	DT	a
ceiling	NN	ceiling
on	IN	on
expenditure	NN	expenditure
and	CC	and
trying	VBG	try
at	IN	at
all	DT	all
costs	NNS	cost
to	TO	to
find	VB	find
projects	NNS	project
in	IN	in
order	NN	order
to	TO	to
spend	VB	spend
the	DT	the
approved	VBN	approve
appropriations	NNS	appropriation
,	,	,
rather	RB	rather
than	IN	than
allocating	VBG	allocate
the	DT	the
appropriations	NNS	appropriation
to	TO	to
existing	VBG	exist
projects	NNS	project
?	.	?

Expenditure	NN	expenditure
becomes	VBZ	become
an	DT	an
end	NN	end
in	IN	in
itself	PRP	itself
,	,	,
evidence	NN	evidence
of	IN	of
the	DT	the
success	NN	success
of	IN	of
a	DT	a
programme	NN	programme
.	.	.

<P>	IN	<unknown>
The	DT	the
statistics	NNS	statistic
published	VBN	publish
by	IN	by
the	DT	the
European	NNP	European
Commission	NNP	Commission
in	IN	in
its	PRP$	its
sixth	JJ	sixth
report	NN	report
do	VBP	do
however	RB	however
show	VB	show
,	,	,
as	IN	as
Mr	NNP	Mr
Berend	NNP	Berend
pointed	VBD	point
out	RP	out
,	,	,
the	DT	the
limitations	NNS	limitation
of	IN	of
the	DT	the
policy	NN	policy
being	VBG	be
implemented	VBN	implement
:	:	:
<P>	VB	<unknown>
The	DT	the
relative	JJ	relative
weight	NN	weight
of	IN	of
the	DT	the
most	RBS	most
wealthy	JJ	wealthy
regions	NNS	region
of	IN	of
the	DT	the
European	NNP	European
Union	NNP	Union
was	VBD	be
strengthened	VBN	strengthen
between	IN	between
1986	CD	1986
et	NN	et
1996	CD	1996
,	,	,
testifying	VBG	testify
to	TO	to
a	DT	a
concentration	NN	concentration
of	IN	of
wealth	NN	wealth
,	,	,
jobs	NNS	job
and	CC	and
activity	NN	activity
in	IN	in
certain	JJ	certain
areas	NNS	area
:	:	:
Hamburg	NNP	Hamburg
,	,	,
Brussels	NNP	Brussels
,	,	,
Antwerp	NNP	Antwerp
,	,	,
Luxembourg	NNP	Luxembourg
,	,	,
the	DT	the
Paris	NNP	Paris
region	NN	region
,	,	,
Darmstadt	NNP	Darmstadt
,	,	,
Oberbayern	NNP	Oberbayern
,	,	,
Bremen	NNP	Bremen
,	,	,
Vienna	NNP	Vienna
,	,	,
Karlsruhe	NNP	Karlsruhe
and	CC	and
Emilia-Romagna	NNP	Emilia-Romagna
.	.	.

Quite	RB	quite
the	DT	the
opposite	NN	opposite
of	IN	of
what	WP	what
the	DT	the
rapporteur	NN	rapporteur
stated	VBD	state
,	,	,
the	DT	the
establishment	NN	establishment
of	IN	of
economic	JJ	economic
and	CC	and
monetary	JJ	monetary
union	NN	union
should	MD	should
exacerbate	VB	exacerbate
the	DT	the
exodus	NN	exodus
of	IN	of
population	NN	population
from	IN	from
the	DT	the
most	RBS	most
outlying	JJ	outlying
,	,	,
the	DT	the
most	RBS	most
rural	JJ	rural
and	CC	and
the	DT	the
least	JJS	least
populated	VBN	populate
regions	NNS	region
in	IN	in
favour	NN	favour
of	IN	of
the	DT	the
central	JJ	central
axes	NNS	axe
of	IN	of
the	DT	the
Union	NNP	Union
(	(	(
the	DT	the
Benelux	NNP	Benelux
countries	NNS	country
,	,	,
North	NNP	North
West	NNP	West
Germany	NNP	Germany
,	,	,
Northern	NNP	Northern
Italy	NNP	Italy
,	,	,
the	DT	the
Parisian	JJ	Parisian
region	NN	region
,	,	,
etc	FW	etc
)	)	)
.	.	.

<P>	JJ	<unknown>
The	DT	the
poorest	JJS	poor
regions	NNS	region
are	VBP	be
gradually	RB	gradually
making	VBG	make
good	JJ	good
their	PRP$	<unknown>
underdevelopment	NN	underdevelopment
.	.	.

In	IN	in
1986	CD	1986
,	,	,
the	DT	the
average	NN	average
of	IN	of
the	DT	the
10	CD	@card@
poorest	JJS	poor
regions	NNS	region
amounted	VBD	amount
to	TO	to
41	CD	@card@
%	NN	%
of	IN	of
the	DT	the
overall	JJ	overall
Community	NNP	Community
GNP	NNP	GNP
.	.	.

In	IN	in
1996	CD	1996
it	PRP	it
was	VBD	be
50	CD	50
%	NN	%
.	.	.

Progress	NN	progress
is	VBZ	be
particularly	RB	particularly
marked	VBN	mark
in	IN	in
Portugal	NNP	Portugal
and	CC	and
Ireland	NNP	Ireland
.	.	.

<P>	RB	<unknown>
In	IN	in
fact	NN	fact
,	,	,
if	IN	if
the	DT	the
rich	JJ	rich
are	VBP	be
ever	RB	ever
more	RBR	more
wealthy	JJ	wealthy
and	CC	and
the	DT	the
extremely	RB	extremely
poor	JJ	poor
are	VBP	be
less	RBR	less
poor	JJ	poor
,	,	,
then	RB	then
it	PRP	it
seems	VBZ	seem
that	IN	that
the	DT	the
middle-range	JJ	middle-range
regions	NNS	region
,	,	,
covered	VBN	cover
by	IN	by
Objective	NNP	Objective
2	CD	@card@
,	,	,
are	VBP	be
experiencing	VBG	experience
an	DT	an
occasionally	RB	occasionally
significant	JJ	significant
downturn	NN	downturn
in	IN	in
their	PRP$	<unknown>
GNP	NNP	GNP
,	,	,
and	CC	and
a	DT	a
worsening	NN	worsening
of	IN	of
the	DT	the
employment	NN	employment
situation	NN	situation
.	.	.

This	DT	this
phenomenon	NN	phenomenon
is	VBZ	be
particularly	RB	particularly
marked	VBN	mark
in	IN	in
France	NNP	France
:	:	:
the	DT	the
GNP	NNP	GNP
of	IN	of
the	DT	the
Champagne-Ardennes	NNP	Champagne-Ardennes
region	NN	region
,	,	,
which	WDT	which
it	PRP	it
is	VBZ	be
my	PRP$	my
honour	NN	honour
to	TO	to
represent	VB	represent
,	,	,
has	VBZ	have
gone	VBN	go
from	IN	from
105	CD	@card@
%	NN	%
to	TO	to
94	CD	@card@
%	NN	%
of	IN	of
the	DT	the
Community	NNP	Community
average	NN	average
,	,	,
that	IN	that
of	IN	of
the	DT	the
Loire	NNP	Loire
region	NN	region
has	VBZ	have
dropped	VBN	drop
from	IN	from
95	CD	@card@
%	NN	%
to	TO	to
91	CD	@card@
%	NN	%
,	,	,
and	CC	and
that	IN	that
of	IN	of
the	DT	the
Auvergne	NNP	Auvergne
from	IN	from
89	CD	@card@
%	NN	%
to	TO	to
83	CD	83
%	NN	%
.	.	.

This	DT	this
is	VBZ	be
a	DT	a
generalised	JJ	generalised
tendency	NN	tendency
,	,	,
sparing	VBG	spare
neither	CC	neither
the	DT	the
Rhône-Alpes	NNP	<unknown>
,	,	,
nor	CC	nor
Alsace	NNP	Alsace
.	.	.

It	PRP	it
has	VBZ	have
been	VBN	be
confirmed	VBN	confirm
in	IN	in
Sweden	NNP	Sweden
and	CC	and
Finland	NNP	Finland
,	,	,
countries	NNS	country
where	WRB	where
unemployment	NN	unemployment
has	VBZ	have
in	IN	in
fact	NN	fact
increased	VBN	increase
to	TO	to
a	DT	a
worrying	VBG	worry
degree	NN	degree
over	IN	over
the	DT	the
last	JJ	last
few	JJ	few
years	NNS	year
,	,	,
as	IN	as
in	IN	in
many	JJ	many
regions	NNS	region
of	IN	of
the	DT	the
United	NNP	United
Kingdom	NNP	Kingdom
.	.	.

<P>	VBP	<unknown>
It	PRP	it
may	MD	may
therefore	RB	therefore
seem	VB	seem
strange	JJ	strange
that	IN	that
,	,	,
when	WRB	when
the	DT	the
Structural	NNP	Structural
Funds	NNPS	Funds
were	VBD	be
reformed	VBN	reform
,	,	,
Objective	NNP	Objective
2	CD	@card@
,	,	,
dedicated	VBN	dedicate
to	TO	to
industrial	JJ	industrial
and	CC	and
rural	JJ	rural
areas	NNS	area
undergoing	VBG	undergo
economic	JJ	economic
restructuring	NN	restructuring
,	,	,
should	MD	should
have	VB	have
been	VBN	be
sacrificed	VBN	sacrifice
in	IN	in
favour	NN	favour
of	IN	of
Objectives	NNPS	Objectives
1	CD	@card@
and	CC	and
3	CD	@card@
.	.	.

For	IN	for
the	DT	the
period	NN	period
1999-2006	CD	1999-2006
,	,	,
the	DT	the
total	JJ	total
appropriation	NN	appropriation
for	IN	for
this	DT	this
Objective	NNP	Objective
will	MD	will
be	VB	be
ECU	NNP	ECU
22.5	CD	22.5
billion	CD	billion
,	,	,
a	DT	a
figure	NN	figure
more	RBR	more
or	CC	or
less	RBR	less
identical	JJ	identical
to	TO	to
that	DT	that
for	IN	for
the	DT	the
period	NN	period
1994-1999	CD	1994-1999
.	.	.

The	DT	the
rural	JJ	rural
regions	NNS	region
eligible	JJ	eligible
under	IN	under
Objective	NNP	Objective
5b	CD	@card@
will	MD	will
be	VB	be
included	VBN	include
among	IN	among
the	DT	the
main	JJ	main
victims	NNS	victim
of	IN	of
this	DT	this
situation	NN	situation
:	:	:
in	IN	in
France	NNP	France
,	,	,
27	CD	@card@
%	NN	%
of	IN	of
the	DT	the
populations	NNS	population
eligible	JJ	eligible
for	IN	for
Structural	NNP	Structural
Funds	NNPS	Funds
are	VBP	be
going	VBG	go
to	TO	to
lose	VB	lose
their	PRP$	<unknown>
eligibility	NN	eligibility
at	IN	at
the	DT	the
end	NN	end
of	IN	of
the	DT	the
transition	NN	transition
period	NN	period
,	,	,
a	DT	a
figure	NN	figure
which	WDT	which
is	VBZ	be
occasionally	RB	occasionally
much	RB	much
larger	JJR	large
in	IN	in
some	DT	some
regions	NNS	region
such	JJ	such
as	IN	as
the	DT	the
Loire	NNP	Loire
region	NN	region
,	,	,
Alsace	NNP	Alsace
or	CC	or
Lower	NNP	Lower
Normandy	NNP	Normandy
,	,	,
political	JJ	political
strongholds	NNS	stronghold
of	IN	of
the	DT	the
right-wing	NN	right-wing
that	WDT	that
were	VBD	be
the	DT	the
victims	NNS	victim
of	IN	of
the	DT	the
petty	JJ	petty
political	JJ	political
vote	NN	vote
chasing	NN	chasing
of	IN	of
the	DT	the
left-wing	JJ	left-wing
coalition	NN	coalition
government	NN	government
.	.	.

<P>	NNP	<unknown>
Based	VBN	base
as	IN	as
it	PRP	it
is	VBZ	be
on	IN	on
such	JJ	such
choices	NNS	choice
,	,	,
it	PRP	it
is	VBZ	be
to	TO	to
be	VB	be
doubted	VBN	doubt
whether	IN	whether
regional	JJ	regional
policy	NN	policy
can	MD	can
contribute	VB	contribute
to	TO	to
harmonious	JJ	harmonious
regional	JJ	regional
planning	NN	planning
within	IN	within
the	DT	the
Member	NNP	Member
States	NNPS	States
of	IN	of
the	DT	the
European	NNP	European
Union	NNP	Union
.	.	.

<P>	NNP	<unknown>
von	NNP	von
Wogau	NNP	Wogau
Report	NNP	Report
(	(	(
A5-0069/1999	CD	A5-0069/1999
)	)	)
<SPEAKER	NNP	<SPEAKER
ID=83	NNP	<unknown>
LANGUAGE="FR	NNP	<unknown>
"	NNP	"
NAME="Ainardi">	NNP	<unknown>
.	.	.

(	(	(
FR	NNP	FR
)	)	)
Considering	VBG	consider
the	DT	the
employment	NN	employment
situation	NN	situation
in	IN	in
the	DT	the
Community	NNP	Community
and	CC	and
the	DT	the
European	NNP	European
Union	NNP	Union
'	''	'
s	NNS	s
declared	VBD	declare
ambition	NN	ambition
to	TO	to
steadfastly	RB	steadfastly
attack	VB	attack
unemployment	NN	unemployment
,	,	,
the	DT	the
analysis	NN	analysis
of	IN	of
mergers	NNS	merger
carried	VBD	carry
out	RP	out
by	IN	by
the	DT	the
Commission	NNP	Commission
should	MD	should
take	VB	take
elements	NNS	element
other	JJ	other
than	IN	than
competition	NN	competition
into	IN	into
consideration	NN	consideration
.	.	.

As	IN	as
an	DT	an
example	NN	example
I	PRP	i
would	MD	would
give	VB	give
the	DT	the
restructuring	NN	restructuring
of	IN	of
ABB	NNP	ABB
Alsthom	NNP	Alsthom
Power	NNP	Power
.	.	.

A	DT	a
sizeable	JJ	sizeable
delegation	NN	delegation
of	IN	of
employees	NNS	employee
of	IN	of
this	DT	this
firm	NN	firm
from	IN	from
throughout	IN	throughout
Europe	NNP	Europe
is	VBZ	be
visiting	VBG	visit
Strasbourg	NNP	Strasbourg
today	NN	today
.	.	.

<P>	VB	<unknown>
The	DT	the
management	NN	management
of	IN	of
ABB	NNP	ABB
Alsthom	NNP	Alsthom
Power	NNP	Power
,	,	,
following	VBG	follow
a	DT	a
merger	NN	merger
carried	VBN	carry
out	RP	out
in	IN	in
June	NNP	June
1999	CD	@card@
,	,	,
announced	VBD	announce
restructuring	NN	restructuring
where	WRB	where
there	EX	there
is	VBZ	be
already	RB	already
the	DT	the
prospect	NN	prospect
of	IN	of
layoffs	NNS	layoff
in	IN	in
a	DT	a
number	NN	number
of	IN	of
countries	NNS	country
.	.	.

<P>	VBZ	<unknown>
This	DT	this
damaging	JJ	damaging
situation	NN	situation
for	IN	for
employment	NN	employment
raises	VBZ	raise
many	JJ	many
questions	NNS	question
,	,	,
particularly	RB	particularly
regarding	VBG	regard
the	DT	the
information	NN	information
given	VBN	give
to	TO	to
the	DT	the
European	NNP	European
Works	NNP	Works
Council	NNP	Council
,	,	,
in	IN	in
