<CHAPTER	NNP	<CHAPTER
then	RB	then
,	,	,
you	PRP	you
are	VBP	be
proposing	VBG	propose
a	DT	a
legislative	JJ	legislative
programme	NN	programme
which	WDT	which
would	MD	would
lead	VB	lead
to	TO	to
centralisation	NN	centralisation
.	.	.

I	PRP	i
remember	VBP	remember
your	PRP$	your
predecessor	NN	predecessor
'	''	'
s	NNS	s
speech	NN	speech
five	CD	five
years	NNS	year
ago	RB	ago
.	.	.

Like	IN	like
yourself	PRP	yourself
,	,	,
he	PRP	he
promised	VBD	promise
"	``	"
less	JJR	less
and	CC	and
better	JJR	bet
"	FW	"
,	,	,
but	CC	but
Mr	NNP	Mr
Santer	NNP	Santer
finished	VBD	finish
up	RP	up
by	IN	by
having	VBG	have
delivered	VBN	deliver
"	``	"
much	RB	much
more	RBR	more
and	CC	and
much	RB	much
worse	JJR	bad
"	FW	"
,	,	,
and	CC	and
I	PRP	i
do	VBP	do
not	RB	not
believe	VB	believe
that	IN	that
you	PRP	you
,	,	,
either	RB	either
,	,	,
can	MD	can
deliver	VB	deliver
the	DT	the
goods	NNS	good
you	PRP	you
promise	VBP	promise
.	.	.

You	PRP	you
talk	VBP	talk
about	IN	about
decentralisation	NN	decentralisation
but	CC	but
practise	NN	practise
centralisation	NN	centralisation
.	.	.

The	DT	the
legislative	JJ	legislative
programme	NN	programme
is	VBZ	be
,	,	,
in	IN	in
fact	NN	fact
,	,	,
a	DT	a
litany	NN	litany
of	IN	of
subjects	NNS	subject
over	IN	over
which	WDT	which
the	DT	the
people	NNS	people
are	VBP	be
to	TO	to
be	VB	be
deprived	VBN	deprive
of	IN	of
influence	NN	influence
and	CC	and
in	IN	in
connection	NN	connection
with	IN	with
which	WDT	which
,	,	,
Mr	NNP	Mr
Prodi	NNP	Prodi
,	,	,
you	PRP	you
are	VBP	be
to	TO	to
take	VB	take
influence	NN	influence
away	RB	away
from	IN	from
the	DT	the
people	NNS	people
,	,	,
even	RB	even
on	IN	on
social	JJ	social
questions	NNS	question
.	.	.

You	PRP	you
talk	VBP	talk
about	IN	about
greater	JJR	great
transparency	NN	transparency
,	,	,
but	CC	but
produce	VBP	produce
proposals	NNS	proposal
which	WDT	which
would	MD	would
lead	VB	lead
to	TO	to
documents	NNS	document
which	WDT	which
,	,	,
at	IN	at
present	NN	present
,	,	,
are	VBP	be
available	JJ	available
for	IN	for
public	JJ	public
inspection	NN	inspection
being	VBG	be
locked	VBN	lock
away	RB	away
.	.	.

Your	PRP$	your
Commission	NN	commission
consists	VBZ	consist
of	IN	of
the	DT	the
only	JJ	only
20	CD	@card@
people	NNS	people
in	IN	in
the	DT	the
EU	NNP	EU
who	WP	who
can	MD	can
propose	VB	propose
that	IN	that
the	DT	the
quantity	NN	quantity
of	IN	of
legislation	NN	legislation
should	MD	should
be	VB	be
reduced	VBN	reduce
.	.	.

Local	JJ	local
politicians	NNS	politician
cannot	VBP	cannot
do	VBP	do
that	DT	that
,	,	,
once	RB	once
legislation	NN	legislation
has	VBZ	have
been	VBN	be
passed	VBN	pass
in	IN	in
Brussels	NNP	Brussels
.	.	.

The	DT	the
legislative	JJ	legislative
programme	NN	programme
from	IN	from
the	DT	the
Commission	NNP	Commission
ought	MD	ought
at	IN	at
least	JJS	least
,	,	,
therefore	RB	therefore
,	,	,
to	TO	to
be	VB	be
accompanied	VBN	accompany
by	IN	by
as	RB	as
long	JJ	long
a	DT	a
list	NN	list
of	IN	of
tasks	NNS	task
which	WDT	which
are	VBP	be
to	TO	to
be	VB	be
referred	VBN	refer
back	RB	back
to	TO	to
the	DT	the
Member	NNP	Member
States	NNPS	States
and	CC	and
to	TO	to
the	DT	the
processes	NNS	process
of	IN	of
popular	JJ	popular
democracy	NN	democracy
.	.	.

Otherwise	RB	otherwise
,	,	,
the	DT	the
number	NN	number
of	IN	of
laws	NNS	law
produced	VBN	produce
in	IN	in
Brussels	NNP	Brussels
will	MD	will
just	RB	just
keep	VB	keep
on	RP	on
growing	VBG	grow
.	.	.

We	PRP	we
have	VBP	have
passed	VBN	pass
10	CD	@card@
000	CD	@card@
laws	NNS	law
and	CC	and
as	IN	as
many	JJ	many
amendments	NNS	amendment
,	,	,
and	CC	and
the	DT	the
applicant	JJ	applicant
States	NNS	state
have	VBP	have
had	VBD	have
26	CD	@card@
000	CD	@card@
documents	NNS	document
sent	VBN	send
to	TO	to
them	PRP	them
which	WDT	which
,	,	,
as	IN	as
debated	VBN	debate
by	IN	by
the	DT	the
Polish	JJ	Polish
parliament	NN	parliament
,	,	,
fill	VBP	fill
140	CD	@card@
000	CD	@card@
sides	NNS	side
of	IN	of
paper	NN	paper
.	.	.

Even	RB	even
by	IN	by
this	DT	this
stage	NN	stage
,	,	,
that	WDT	that
is	VBZ	be
already	RB	already
too	RB	too
many	JJ	many
by	IN	by
far	RB	far
.	.	.

Brussels	NNP	Brussels
should	MD	should
make	VB	make
decisions	NNS	decision
on	IN	on
fewer	JJR	few
matters	NNS	matter
and	CC	and
hand	NN	hand
over	RP	over
more	JJR	more
decisions	NNS	decision
to	TO	to
the	DT	the
people	NNS	people
,	,	,
the	DT	the
regions	NNS	region
and	CC	and
the	DT	the
Member	NNP	Member
States	NNPS	States
.	.	.

The	DT	the
only	JJ	only
decisions	NNS	decision
which	WDT	which
should	MD	should
remain	VB	remain
with	IN	with
Brussels	NNP	Brussels
are	VBP	be
those	DT	those
concerning	VBG	concern
cross-border	JJ	cross-border
issues	NNS	issue
which	WDT	which
the	DT	the
national	JJ	national
parliaments	NNS	parliament
can	MD	can
no	RB	no
longer	RB	longer
legislate	VB	legislate
on	IN	on
effectively	RB	effectively
.	.	.

What	WP	what
is	VBZ	be
more	JJR	more
,	,	,
the	DT	the
work	NN	work
carried	VBD	carry
out	RP	out
in	IN	in
Brussels	NNP	Brussels
should	MD	should
be	VB	be
of	IN	of
a	DT	a
much	RB	much
higher	JJR	high
quality	NN	quality
and	CC	and
be	VB	be
completely	RB	completely
transparent	JJ	transparent
,	,	,
so	IN	so
that	IN	that
people	NNS	people
might	MD	might
at	IN	at
least	JJS	least
have	VBP	have
some	DT	some
small	JJ	small
sense	NN	sense
of	IN	of
owning	VBG	own
the	DT	the
process	NN	process
,	,	,
now	RB	now
that	IN	that
Mr	NNP	Mr
Prodi	NNP	Prodi
and	CC	and
his	PRP$	his
predecessor	NN	predecessor
have	VBP	have
taken	VBN	take
their	PRP$	<unknown>
autonomy	NN	autonomy
away	RB	away
from	IN	from
them	PRP	them
.	.	.

I	PRP	i
should	MD	should
also	RB	also
just	RB	just
like	VB	like
to	TO	to
draw	VB	draw
Mr	NNP	Mr
Dell	NNP	Dell
'	''	'
Alba	NNP	Alba
'	''	'
s	POS	s
attention	NN	attention
to	TO	to
what	WP	what
the	DT	the
founding	VBG	found
fathers	NNS	father
of	IN	of
the	DT	the
European	NNP	European
Union	NNP	Union
dreamed	VBD	dream
of	IN	of
.	.	.

Take	VB	take
a	DT	a
look	NN	look
at	IN	at
Jean	NNP	Jean
Monet	NNP	Monet
'	''	'
s	POS	s
memoirs	NNS	memoir
.	.	.

What	WP	what
he	PRP	he
envisaged	VBD	envisage
was	VBD	be
what	WP	what
he	PRP	he
called	VBD	call
a	DT	a
small	JJ	small
,	,	,
practical	JJ	practical
secretariat	NN	secretariat
.	.	.

That	DT	that
is	VBZ	be
not	RB	not
what	WP	what
Mr	NNP	Mr
Prodi	NNP	Prodi
is	VBZ	be
President	NNP	President
of	IN	of
today	NN	today
.	.	.

<SPEAKER	NN	<unknown>
ID=26	NNP	<unknown>
NAME="Elles">	NNP	<unknown>
Madam	NNP	Madam
President	NNP	President
,	,	,
this	DT	this
morning	NN	morning
the	DT	the
Commission	NNP	Commission
President	NNP	President
,	,	,
Mr	NNP	Mr
Prodi	NNP	Prodi
,	,	,
has	VBZ	have
set	VBN	set
out	RP	out
ambitious	JJ	ambitious
goals	NNS	goal
for	IN	for
the	DT	the
European	NNP	European
Union	NNP	Union
for	IN	for
the	DT	the
next	JJ	next
five	CD	five
years	NNS	year
,	,	,
laudable	JJ	laudable
aims	NNS	aim
indeed	RB	indeed
,	,	,
to	TO	to
make	VB	make
a	DT	a
strong	JJ	strong
and	CC	and
effective	JJ	effective
European	JJ	European
presence	NN	presence
felt	VBD	feel
in	IN	in
the	DT	the
world	NN	world
:	:	:
succeeding	VBG	succeed
with	IN	with
enlargement	NN	enlargement
,	,	,
meeting	VBG	meet
the	DT	the
challenge	NN	challenge
of	IN	of
selling	VBG	sell
e-Europe	NN	e-Europe
,	,	,
introducing	VBG	introduce
better	JJR	bet
principles	NNS	principle
of	IN	of
governance	NN	governance
.	.	.

We	PRP	we
accept	VBP	accept
that	IN	that
Europeans	NNPS	Europeans
,	,	,
particularly	RB	particularly
the	DT	the
younger	JJR	young
generation	NN	generation
,	,	,
need	VBP	need
to	TO	to
be	VB	be
given	VBN	give
a	DT	a
broad	JJ	broad
perspective	NN	perspective
of	IN	of
where	WRB	where
Europe	NNP	Europe
will	MD	will
be	VB	be
in	IN	in
the	DT	the
years	NNS	year
ahead	RB	ahead
.	.	.

But	CC	but
how	WRB	how
are	VBP	be
we	PRP	we
to	TO	to
succeed	VB	succeed
when	WRB	when
the	DT	the
resources	NNS	resource
available	JJ	available
are	VBP	be
limited	VBN	limit
and	CC	and
the	DT	the
credibility	NN	credibility
of	IN	of
our	PRP$	our
institutions	NNS	institution
is	VBZ	be
not	RB	not
very	RB	very
high	JJ	high
?	.	?

We	PRP	we
need	VBP	need
to	TO	to
match	VB	match
this	DT	this
vision	NN	vision
with	IN	with
reality	NN	reality
.	.	.

Here	RB	here
there	EX	there
are	VBP	be
three	CD	three
elements	NNS	element
I	PRP	i
would	MD	would
like	VB	like
to	TO	to
contribute	VB	contribute
.	.	.

<P>	NNP	<unknown>
Firstly	RB	firstly
,	,	,
we	PRP	we
need	VBP	need
a	DT	a
successful	JJ	successful
European	JJ	European
economy	NN	economy
.	.	.

We	PRP	we
must	MD	must
ensure	VB	ensure
that	IN	that
unemployment	NN	unemployment
rates	NNS	rate
continue	VBP	continue
to	TO	to
go	VB	go
down	RP	down
across	IN	across
Europe	NNP	Europe
,	,	,
confirm	VB	confirm
the	DT	the
trend	NN	trend
in	IN	in
privatisation	NN	privatisation
and	CC	and
deregulation	NN	deregulation
,	,	,
encourage	VB	encourage
the	DT	the
insertion	NN	insertion
of	IN	of
information	NN	information
technology	NN	technology
and	CC	and
knowledge	NN	knowledge
of	IN	of
the	DT	the
Internet	NNP	Internet
,	,	,
show	VB	show
that	DT	that
e-Europe	NN	e-Europe
is	VBZ	be
a	DT	a
good	JJ	good
initiative	NN	initiative
.	.	.

But	CC	but
we	PRP	we
must	MD	must
avoid	VB	avoid
lurching	VBG	lurch
back	RB	back
into	IN	into
the	DT	the
old-style	JJ	old-style
regulation	NN	regulation
,	,	,
stifling	VBG	stifle
individual	JJ	individual
initiative	NN	initiative
and	CC	and
enterprise	NN	enterprise
.	.	.

We	PRP	we
must	MD	must
not	RB	not
fear	VB	fear
globalisation	NN	globalisation
,	,	,
but	CC	but
we	PRP	we
must	MD	must
also	RB	also
make	VB	make
sure	JJ	sure
that	IN	that
we	PRP	we
understand	VBP	understand
its	PRP$	its
political	JJ	political
impact	NN	impact
in	IN	in
the	DT	the
network	NN	network
society	NN	society
.	.	.

Without	IN	without
a	DT	a
successful	JJ	successful
European	JJ	European
economy	NN	economy
we	PRP	we
cannot	VBP	cannot
meet	VBP	meet
the	DT	the
challenges	NNS	challenge
ahead	RB	ahead
,	,	,
particularly	RB	particularly
of	IN	of
enlargement	NN	enlargement
.	.	.

<P>	NNP	<unknown>
Secondly	RB	secondly
,	,	,
we	PRP	we
need	VBP	need
to	TO	to
ensure	VB	ensure
that	IN	that
we	PRP	we
legislate	VBP	legislate
only	RB	only
when	WRB	when
necessary	JJ	necessary
-	:	-
subsidiarity	NN	subsidiarity
.	.	.

Doing	VBG	do
less	JJR	less
but	CC	but
better	JJR	bet
-	:	-
a	DT	a
central	JJ	central
plank	NN	plank
of	IN	of
the	DT	the
last	JJ	last
Commission	NNP	Commission
-	:	-
needs	VBZ	need
to	TO	to
be	VB	be
the	DT	the
aim	NN	aim
of	IN	of
this	DT	this
Commission	NNP	Commission
too	RB	too
.	.	.

We	PRP	we
will	MD	will
be	VB	be
looking	VBG	look
at	IN	at
this	DT	this
closely	RB	closely
when	WRB	when
we	PRP	we
come	VBP	come
to	TO	to
the	DT	the
annual	JJ	annual
programmes	NNS	programme
of	IN	of
proposed	VBN	propose
legislation	NN	legislation
.	.	.

Mr	NNP	Mr
Bonde	NNP	Bonde
was	VBD	be
right	JJ	right
to	TO	to
say	VB	say
that	IN	that
there	EX	there
is	VBZ	be
this	DT	this
image	NN	image
of	IN	of
doing	VBG	do
less	RBR	less
better	JJR	bet
and	CC	and
then	RB	then
suddenly	RB	suddenly
we	PRP	we
see	VBP	see
an	DT	an
annual	JJ	annual
programme	NN	programme
for	IN	for
the	DT	the
year	NN	year
2000	CD	2000
of	IN	of
500	CD	500
proposals	NNS	proposal
and	CC	and
recommendations	NNS	recommendation
,	,	,
which	WDT	which
seems	VBZ	seem
to	TO	to
go	VB	go
in	IN	in
a	DT	a
different	JJ	different
direction	NN	direction
.	.	.

We	PRP	we
must	MD	must
establish	VB	establish
priorities	NNS	priority
and	CC	and
make	VB	make
sure	JJ	sure
there	EX	there
is	VBZ	be
value	NN	value
for	IN	for
money	NN	money
in	IN	in
each	DT	each
of	IN	of
these	DT	these
programmes	NNS	programme
.	.	.

<P>	NNP	<unknown>
Lastly	RB	lastly
,	,	,
we	PRP	we
need	VBP	need
to	TO	to
ensure	VB	ensure
that	IN	that
there	EX	there
is	VBZ	be
proper	JJ	proper
,	,	,
genuine	JJ	genuine
reform	NN	reform
of	IN	of
the	DT	the
European	NNP	European
Commission	NNP	Commission
.	.	.

Yes	UH	yes
,	,	,
the	DT	the
Commission	NNP	Commission
-	:	-
guardian	NN	guardian
of	IN	of
the	DT	the
Treaties	NNPS	Treaties
-	:	-
is	VBZ	be
meant	VBN	mean
to	TO	to
be	VB	be
an	DT	an
independent	JJ	independent
body	NN	body
,	,	,
but	CC	but
it	PRP	it
also	RB	also
has	VBZ	have
to	TO	to
be	VB	be
accountable	JJ	accountable
to	TO	to
European	JJ	European
citizens	NNS	citizen
through	IN	through
our	PRP$	our
Parliament	NNP	Parliament
.	.	.

The	DT	the
information	NN	information
problem	NN	problem
,	,	,
which	WDT	which
Mr	NNP	Mr
Bonde	NNP	Bonde
just	RB	just
referred	VBD	refer
to	TO	to
,	,	,
is	VBZ	be
treated	VBN	treat
like	IN	like
a	DT	a
straw	NN	straw
in	IN	in
the	DT	the
wind	NN	wind
,	,	,
with	IN	with
the	DT	the
Commission	NNP	Commission
seeming	VBG	seem
to	TO	to
restrict	VB	restrict
information	NN	information
to	TO	to
us	PRP	us
,	,	,
as	IN	as
citizens	NNS	citizen
and	CC	and
as	IN	as
parliamentarians	NNS	parliamentarian
,	,	,
although	IN	although
we	PRP	we
have	VBP	have
the	DT	the
right	NN	right
to	TO	to
it	PRP	it
under	IN	under
the	DT	the
Treaties	NNPS	Treaties
.	.	.

<P>	NNP	<unknown>
The	DT	the
Commission	NNP	Commission
is	VBZ	be
not	RB	not
in	IN	in
fact	NN	fact
today	NN	today
a	DT	a
European	JJ	European
government	NN	government
.	.	.

The	DT	the
Commission	NNP	Commission
does	VBZ	do
not	RB	not
reflect	VB	reflect
the	DT	the
majority	NN	majority
in	IN	in
this	DT	this
particular	JJ	particular
Parliament	NNP	Parliament
.	.	.

We	PRP	we
in	IN	in
Parliament	NNP	Parliament
have	VBP	have
a	DT	a
major	JJ	major
role	NN	role
to	TO	to
play	VB	play
in	IN	in
the	DT	the
shaping	NN	shaping
of	IN	of
governance	NN	governance
in	IN	in
Europe	NNP	Europe
.	.	.

This	DT	this
governance	NN	governance
therefore	RB	therefore
needs	VBZ	need
to	TO	to
be	VB	be
a	DT	a
sensitive	JJ	sensitive
governance	NN	governance
so	IN	so
that	IN	that
we	PRP	we
can	MD	can
actually	RB	actually
work	VB	work
together	RB	together
and	CC	and
understand	VB	understand
that	IN	that
each	DT	each
of	IN	of
the	DT	the
institutions	NNS	institution
in	IN	in
the	DT	the
European	NNP	European
Union	NNP	Union
,	,	,
has	VBZ	have
its	PRP$	its
relevant	JJ	relevant
role	NN	role
to	TO	to
play	VB	play
.	.	.

Therefore	RB	therefore
we	PRP	we
need	VBP	need
to	TO	to
have	VB	have
credibility	NN	credibility
,	,	,
coherence	NN	coherence
and	CC	and
confidence	NN	confidence
that	IN	that
in	IN	in
working	VBG	work
together	RB	together
we	PRP	we
can	MD	can
restore	VB	restore
the	DT	the
image	NN	image
of	IN	of
the	DT	the
European	NNP	European
Union	NNP	Union
to	TO	to
our	PRP$	our
citizens	NNS	citizen
.	.	.

<SPEAKER	NN	<unknown>
ID=27	NNP	<unknown>
LANGUAGE="DE	NNP	<unknown>
"	NNP	"
NAME="Swoboda">	NNP	<unknown>
Madam	NNP	Madam
President	NNP	President
,	,	,
Mr	NNP	Mr
President	NNP	President
of	IN	of
the	DT	the
Commission	NNP	Commission
,	,	,
numerous	JJ	numerous
steps	NNS	step
have	VBP	have
been	VBN	be
taken	VBN	take
in	IN	in
the	DT	the
past	NN	past
to	TO	to
strengthen	VB	strengthen
the	DT	the
European	NNP	European
Union	NNP	Union
,	,	,
from	IN	from
the	DT	the
euro	NN	euro
to	TO	to
resolutions	NNS	resolution
on	IN	on
a	DT	a
common	JJ	common
security	NN	security
policy	NN	policy
;	:	;
even	RB	even
to	TO	to
the	DT	the
response	NN	response
by	IN	by
the	DT	the
14	CD	@card@
,	,	,
the	DT	the
Commission	NNP	Commission
and	CC	and
Parliament	NNP	Parliament
to	TO	to
the	DT	the
new	JJ	new
coalition	NN	coalition
in	IN	in
Austria	NNP	Austria
.	.	.

I	PRP	i
fully	RB	fully
endorse	VBP	endorse
the	DT	the
philosophy	NN	philosophy
and	CC	and
the	DT	the
principles	NNS	principle
behind	IN	behind
these	DT	these
decisions	NNS	decision
.	.	.

Nonetheless	RB	nonetheless
,	,	,
I	PRP	i
agree	VBP	agree
with	IN	with
you	PRP	you
,	,	,
Mr	NNP	Mr
President	NNP	President
of	IN	of
the	DT	the
Commission	NNP	Commission
,	,	,
that	IN	that
many	JJ	many
more	JJR	more
steps	NNS	step
to	TO	to
strengthen	VB	strengthen
the	DT	the
European	NNP	European
Union	NNP	Union
will	MD	will
be	VB	be
needed	VBN	need
in	IN	in
the	DT	the
future	NN	future
because	IN	because
the	DT	the
European	NNP	European
Union	NNP	Union
is	VBZ	be
not	RB	not
strong	JJ	strong
enough	RB	enough
either	RB	either
to	TO	to
master	VB	master
the	DT	the
huge	JJ	huge
,	,	,
inevitable	JJ	inevitable
task	NN	task
of	IN	of
enlargement	NN	enlargement
or	CC	or
to	TO	to
control	VB	control
current	JJ	current
and	CC	and
potential	JJ	potential
movements	NNS	movement
which	WDT	which
,	,	,
to	TO	to
put	VB	put
it	PRP	it
mildly	RB	mildly
,	,	,
have	VBP	have
an	DT	an
ambivalent	JJ	ambivalent
attitude	NN	attitude
towards	IN	towards
European	JJ	European
values	NNS	value
of	IN	of
democracy	NN	democracy
and	CC	and
tolerance	NN	tolerance
and	CC	and
the	DT	the
desire	NN	desire
to	TO	to
integrate	VB	integrate
all	PDT	all
the	DT	the
people	NNS	people
on	IN	on
our	PRP$	our
continent	NN	continent
.	.	.

That	DT	that
does	VBZ	do
not	RB	not
apply	VB	apply
to	TO	to
Austria	NNP	Austria
alone	RB	alone
.	.	.

<P>	NNP	<unknown>
The	DT	the
Union	NNP	Union
professes	VBZ	profess
its	PRP$	its
faith	NN	faith
in	IN	in
its	PRP$	its
fundamental	JJ	fundamental
values	NNS	value
in	IN	in
the	DT	the
Treaty	NNP	Treaty
of	IN	of
Amsterdam	NNP	Amsterdam
and	CC	and
the	DT	the
institutions	NNS	institution
of	IN	of
the	DT	the
EU	NNP	EU
confirmed	VBD	confirm
this	DT	this
faith	NN	faith
once	RB	once
again	RB	again
when	WRB	when
the	DT	the
new	JJ	new
coalition	NN	coalition
was	VBD	be
formed	VBN	form
in	IN	in
Austria	NNP	Austria
.	.	.

However	RB	however
,	,	,
the	DT	the
full	JJ	full
potential	NN	potential
of	IN	of
these	DT	these
values	NNS	value
will	MD	will
only	RB	only
be	VB	be
realised	VBN	realise
if	IN	if
they	PRP	they
are	VBP	be
set	VBN	set
out	RP	out
in	IN	in
comprehensive	JJ	comprehensive
detail	NN	detail
in	IN	in
and	CC	and
form	NN	form
part	NN	part
of	IN	of
the	DT	the
Treaty	NNP	Treaty
and	CC	and
,	,	,
in	IN	in
the	DT	the
final	JJ	final
analysis	NN	analysis
,	,	,
represent	VBP	represent
legal	JJ	legal
claims	NNS	claim
on	IN	on
the	DT	the
part	NN	part
of	IN	of
individual	JJ	individual
citizens	NNS	citizen
.	.	.

When	WRB	when
it	PRP	it
comes	VBZ	come
down	IN	down
to	TO	to
it	PRP	it
,	,	,
Articles	NNP	Articles
6	CD	@card@
and	CC	and
7	CD	@card@
of	IN	of
the	DT	the
Treaty	NNP	Treaty
are	VBP	be
not	RB	not
enough	RB	enough
.	.	.

In	IN	in
this	DT	this
sense	NN	sense
,	,	,
the	DT	the
Commission	NNP	Commission
must	MD	must
insist	VB	insist
,	,	,
and	CC	and
I	PRP	i
should	MD	should
like	VB	like
to	TO	to
endorse	VB	endorse
and	CC	and
confirm	VB	confirm
this	DT	this
here	RB	here
,	,	,
that	IN	that
the	DT	the
new	JJ	new
Charter	NNP	Charter
of	IN	of
Fundamental	NNP	Fundamental
Rights	NNPS	Rights
become	VBP	become
part	NN	part
of	IN	of
the	DT	the
Treaty	NNP	Treaty
and	CC	and
create	VB	create
binding	VBG	bind
,	,	,
enforceable	JJ	enforceable
rights	NNS	right
.	.	.

In	IN	in
this	DT	this
sense	NN	sense
,	,	,
the	DT	the
Commission	NNP	Commission
must	MD	must
insist	VB	insist
on	IN	on
building	VBG	build
up	RP	up
the	DT	the
common	JJ	common
area	NN	area
of	IN	of
freedom	NN	freedom
,	,	,
security	NN	security
and	CC	and
justice	NN	justice
and	CC	and
in	IN	in
this	DT	this
sense	NN	sense
I	PRP	i
disagree	VBP	disagree
with	IN	with
the	DT	the
last	JJ	last
two	CD	two
speakers	NNS	speaker
.	.	.

<P>	IN	<unknown>
Only	RB	only
reasonable	JJ	reasonable
,	,	,
feasible	JJ	feasible
and	CC	and
humane	JJ	humane
principles	NNS	principle
of	IN	of
immigration	NN	immigration
and	CC	and
asylum	NN	asylum
law	NN	law
can	MD	can
counter	VB	counter
the	DT	the
irrational	JJ	irrational
,	,	,
misleading	JJ	misleading
and	CC	and
demagogic	JJ	demagogic
allegations	NNS	allegation
of	IN	of
the	DT	the
extreme	JJ	extreme
right	NN	right
.	.	.

But	CC	but
,	,	,
and	CC	and
I	PRP	i
would	MD	would
like	VB	like
to	TO	to
stress	VB	stress
this	DT	this
,	,	,
this	DT	this
policy	NN	policy
must	MD	must
also	RB	also
be	VB	be
accompanied	VBN	accompany
by	IN	by
a	DT	a
coherent	JJ	coherent
and	CC	and
convincing	JJ	convincing
policy	NN	policy
to	TO	to
promote	VB	promote
employment	NN	employment
and	CC	and
prevent	VB	prevent
social	JJ	social
exclusion	NN	exclusion
because	IN	because
unemployment	NN	unemployment
,	,	,
marginalisation	NN	marginalisation
and	CC	and
growing	VBG	grow
inequality	NN	inequality
are	VBP	be
the	DT	the
best	JJS	<unknown>
breeding	VBG	breed
grounds	NNS	ground
for	IN	for
anti-European	JJ	anti-European
,	,	,
nationalistic	JJ	nationalistic
actions	NNS	action
and	CC	and
reactions	NNS	reaction
.	.	.

<P>	RB	<unknown>
In	IN	in
this	DT	this
respect	NN	respect
,	,	,
Mr	NNP	Mr
President	NNP	President
of	IN	of
the	DT	the
Commission	NNP	Commission
,	,	,
I	PRP	i
too	RB	too
should	MD	should
like	VB	like
to	TO	to
address	VB	address
the	DT	the
issue	NN	issue
of	IN	of
globalisation	NN	globalisation
which	WDT	which
you	PRP	you
speculated	VBD	speculate
on	IN	on
and	CC	and
how	WRB	how
it	PRP	it
is	VBZ	be
perceived	VBN	perceive
by	IN	by
large	JJ	large
segments	NNS	segment
of	IN	of
the	DT	the
population	NN	population
.	.	.

The	DT	the
feeling	NN	feeling
of	IN	of
being	VBG	be
at	IN	at
the	DT	the
mercy	NN	mercy
of	IN	of
others	NNS	other
,	,	,
of	IN	of
lacking	VBG	lack
in	IN	in
influence	NN	influence
and	CC	and
of	IN	of
having	VBG	have
no	DT	no
protection	NN	protection
from	IN	from
the	DT	the
state	NN	state
leads	NNS	lead
in	IN	in
the	DT	the
best	JJS	<unknown>
case	NN	case
scenario	NN	scenario
to	TO	to
a	DT	a
lack	NN	lack
of	IN	of
interest	NN	interest
in	IN	in
politics	NNS	politics
and	CC	and
a	DT	a
refusal	NN	refusal
to	TO	to
vote	VB	vote
,	,	,
as	IN	as
in	IN	in
the	DT	the
European	JJ	European
elections	NNS	election
and	CC	and
,	,	,
in	IN	in
the	DT	the
worst	JJS	bad
case	NN	case
scenario	NN	scenario
,	,	,
to	TO	to
extremist	VB	extremist
voting	NN	voting
patterns	NNS	pattern
.	.	.

The	DT	the
Union	NNP	Union
,	,	,
like	IN	like
everyone	NN	everyone
else	RB	else
,	,	,
has	VBZ	have
not	RB	not
yet	RB	yet
understood	VBN	understand
how	WRB	how
to	TO	to
present	VB	present
the	DT	the
EU	NNP	EU
to	TO	to
the	DT	the
citizens	NNS	citizen
of	IN	of
the	DT	the
EU	NNP	EU
as	IN	as
a	DT	a
means	NN	means
of	IN	of
protection	NN	protection
against	IN	against
the	DT	the
negative	JJ	negative
effects	NNS	effect
of	IN	of
globalisation	NN	globalisation
.	.	.

We	PRP	we
are	VBP	be
